20191030,奉贤,海湾,绿地香颂(奉贤)(别墅),16622元/m2,34套在售二手房,https://sh.lianjia.com/xiaoqu/5011000011415/,2007年建成 ,板楼,1.4至2元/平米/月,上海科瑞物业管理发展有限,上海信莱置业有限公司,879,879户
20191030,奉贤,海湾,绿地香颂(奉贤)(公寓),17888元/m2,92套在售二手房,https://sh.lianjia.com/xiaoqu/5011000001587/,2011年建成 ,板楼,1.4元/平米/月,上海科瑞物业管理发展有限,上海科瑞有限公司,31,1905户
20191030,奉贤,海湾,佳兆业珊瑚湾(公寓),19029元/m2,24套在售二手房,https://sh.lianjia.com/xiaoqu/5011000004829/,2010年建成 ,板楼,2.1元/平米/月,佳兆业品牌,上海新湾投资发展有限公司,42,1108户
20191030,奉贤,海湾,棕榈滩海景城,16627元/m2,42套在售二手房,https://sh.lianjia.com/xiaoqu/5011000010390/,2004年建成 ,板楼,2元/平米/月,上海同丰物业管理有限,上海同丰房地产开发有限公司,36,1228户
20191030,奉贤,海湾,明城海湾新苑,19692元/m2,0套在售二手房,https://sh.lianjia.com/xiaoqu/5011000003573/,2011年建成 ,板楼,0.9元/平米/月,上海明淼物业管理有限,上海联波房地产开发有限公司,57,712户
20191030,奉贤,海湾,阳光海岸(别墅),21914元/m2,0套在售二手房,https://sh.lianjia.com/xiaoqu/5011000005225/,2005年建成 ,板楼,2.82元/平米/月,天津顺驰物业管理有限公司(上海)分,上海海岸线置业有限公司,232,232户
20191030,奉贤,海湾,海尚墅林苑,17623元/m2,27套在售二手房,https://sh.lianjia.com/xiaoqu/5011000002921/,2011年建成 ,板楼,1.9元/平米/月,上海居上物业管理有限,上海金闵房地产开发有限公司,14,833户
20191030,奉贤,海湾,星火农场海滨一村,15298元/m2,0套在售二手房,https://sh.lianjia.com/xiaoqu/5011000000341/,1984年建成 ,板楼,0.5元/平米/月,暂无信息,暂无信息,54,892户
20191030,奉贤,海湾,招商海廷,22827元/m2,0套在售二手房,https://sh.lianjia.com/xiaoqu/5011000011409/,2010年建成 ,板楼,5.8元/平米/月,上海招商局物业管理有限,招商局地产控股股份有限公司,106,106户
20191030,奉贤,海湾,海湾艺墅,17940元/m2,0套在售二手房,https://sh.lianjia.com/xiaoqu/5011000014785/,2004年建成 ,板楼,2.5元/平米/月,上海复欣物业管理有限,上海平苑房地产开发有限公司,179,351户
20191030,奉贤,海湾,海湾国际名苑,14875元/m2,0套在售二手房,https://sh.lianjia.com/xiaoqu/5011000012452/,2013年建成 ,板楼,3.2元/平米/月,上海永升物业管理有限,上海旭浦置业有限公司,336,394户
20191030,奉贤,海湾,燎原场部,10619元/m2,0套在售二手房,https://sh.lianjia.com/xiaoqu/5016389501103489/,1979年建成 ,板楼,暂无信息,暂无信息,暂无信息,7,139户
20191030,奉贤,海湾,金海湾休闲花苑,22933元/m2,0套在售二手房,https://sh.lianjia.com/xiaoqu/5011000012318/,2003年建成 ,板楼,1.5元/平米/月,上海昶城物业管理有限,上海昶城房地产开发有限公司,37,38户
20191030,奉贤,海湾,燎原一村,15360元/m2,0套在售二手房,https://sh.lianjia.com/xiaoqu/5011000000179/,1983年建成 ,板楼,暂无信息,暂无信息,暂无信息,26,578户
20191030,奉贤,海湾,明城玫瑰园,16809元/m2,0套在售二手房,https://sh.lianjia.com/xiaoqu/5011000012810/,1989年建成 ,板楼,0.58元/平米/月,上海星火物业管理有限,上海星火开发区房地产开发有限公司,56,704户
20191030,奉贤,海湾,佳源梦想广场,22556元/m2,0套在售二手房,https://sh.lianjia.com/xiaoqu/5011063824858/,暂无信息 ,板楼,6.95元/平米/月,浙江佳源物业管理有限,上海祥源房地产有限公司,43,1912户
20191030,奉贤,海湾,圣地雅歌海墅,24599元/m2,0套在售二手房,https://sh.lianjia.com/xiaoqu/5011000014158/,2009年建成 ,板楼,3.9元/平米/月,上海复欣物业管理发展有限,上海海墅置业有限公司,102,104户
20191030,奉贤,海湾,棕榈滩别墅,28247元/m2,0套在售二手房,https://sh.lianjia.com/xiaoqu/5011000017321/,2003年建成 ,板楼,3元/平米/月,上海同丰物业管理有限,上海同丰房地产开发有限公司,180,180户
20191030,奉贤,海湾,棕榈滩高尔夫别墅,25768元/m2,0套在售二手房,https://sh.lianjia.com/xiaoqu/5011102206335/,2008年建成 ,板楼,4元/平米/月,豪生酒店管理有限公司(顾问),上海同丰房地产开发有限公司,212,214户
20191030,奉贤,海湾,绿地香溢,22412元/m2,0套在售二手房,https://sh.lianjia.com/xiaoqu/5012156764434918/,暂无信息 ,板楼,暂无信息,上海景瑞物业管理有限,上海绿地海湾置业有限公司,220,1264户
20191030,奉贤,海湾,棕榈滩别墅,28210元/m2,0套在售二手房,https://sh.lianjia.com/xiaoqu/5011000016748/,2005年建成 ,板楼,4元/平米/月,上海同丰物业管理有限,上海同丰房地产开发有限公司,151,166户
20191030,奉贤,海湾,招商海廷(五期),37443元/m2,0套在售二手房,https://sh.lianjia.com/xiaoqu/5013759302874026/,2012年建成 ,板楼,5.8元/平米/月,招商局物业管理有限,招商地产子公司上海招,291,291户
20191030,奉贤,海湾,星火农场海滨二村,16931元/m2,0套在售二手房,https://sh.lianjia.com/xiaoqu/5011102206526/,1984年建成 ,板楼,8元/平米/月,暂无信息,暂无信息,64,761户
20191030,奉贤,海湾,滩浒新村,暂无,0套在售二手房,https://sh.lianjia.com/xiaoqu/5016389545929935/,2000年建成 ,板楼,暂无信息,暂无信息,暂无信息,3,24户
20191030,奉贤,海湾,海湾名悦豪庭,暂无,0套在售二手房,https://sh.lianjia.com/xiaoqu/5013985893353648/,暂无信息 ,板楼,暂无信息,暂无信息,上海伟涛房地产有限公司,30,434户
20191030,奉贤,海湾,明城新村码头住宅,暂无,0套在售二手房,https://sh.lianjia.com/xiaoqu/5016612386442516/,1989年建成 ,板楼,暂无信息,暂无信息,暂无信息,2,13户
20191030,奉贤,海湾,白石路2712弄,暂无,0套在售二手房,https://sh.lianjia.com/xiaoqu/5016389506369586/,2005年建成 ,未知,暂无信息,暂无信息,暂无信息,1,8户
20191030,奉贤,海湾,海鸥路128号,暂无,0套在售二手房,https://sh.lianjia.com/xiaoqu/5012970630066959/,暂无信息 ,未知,暂无信息,暂无信息,暂无信息,1,1户
20191030,奉贤,海湾,海泉路525号,暂无,0套在售二手房,https://sh.lianjia.com/xiaoqu/5020027569765913/,暂无信息 ,未知,暂无信息,暂无信息,暂无信息,1,1户
20191030,奉贤,海湾,海鸥路136-140号,暂无,0套在售二手房,https://sh.lianjia.com/xiaoqu/5012970630066960/,暂无信息 ,未知,暂无信息,暂无信息,暂无信息,1,1户
20191030,奉贤,海湾,海马路5726号,暂无,0套在售二手房,https://sh.lianjia.com/xiaoqu/5012262358397602/,暂无信息 ,板楼,暂无信息,暂无信息,暂无信息,1,90户
20191030,奉贤,海湾,五四农场海城1区,暂无,0套在售二手房,https://sh.lianjia.com/xiaoqu/5011000019799/,1994年建成 ,板楼,暂无信息,五四,第五公交公司,17,91户
20191030,奉贤,海湾,海马路5768号,暂无,0套在售二手房,https://sh.lianjia.com/xiaoqu/5012970630066933/,暂无信息 ,未知,暂无信息,暂无信息,暂无信息,1,1户
20191030,奉贤,海湾,奉炮公路232弄,暂无,0套在售二手房,https://sh.lianjia.com/xiaoqu/5016389495337050/,暂无信息 ,板楼,暂无信息,暂无信息,暂无信息,3,32户
20191030,奉贤,海湾,绿地香颂(奉贤)(商铺),暂无,0套在售二手房,https://sh.lianjia.com/xiaoqu/5018181040932877/,暂无信息 ,未知,暂无信息,暂无信息,暂无信息,2,32户
20191030,奉贤,海湾,海泉路511号,暂无,0套在售二手房,https://sh.lianjia.com/xiaoqu/5020027559270926/,暂无信息 ,未知,暂无信息,暂无信息,暂无信息,1,1户
20191030,奉贤,海湾,海泉路515号,暂无,0套在售二手房,https://sh.lianjia.com/xiaoqu/5020027569763414/,暂无信息 ,未知,暂无信息,暂无信息,暂无信息,1,1户
20191030,奉贤,海湾,海泉路523号,暂无,0套在售二手房,https://sh.lianjia.com/xiaoqu/5020027569765381/,暂无信息 ,未知,暂无信息,暂无信息,暂无信息,1,1户
20191030,奉贤,海湾,海泉路521号,暂无,0套在售二手房,https://sh.lianjia.com/xiaoqu/5020027569764617/,暂无信息 ,未知,暂无信息,暂无信息,暂无信息,1,1户
20191030,奉贤,海湾,海泉路519号,暂无,0套在售二手房,https://sh.lianjia.com/xiaoqu/5020027569763980/,暂无信息 ,未知,暂无信息,暂无信息,暂无信息,1,1户
20191030,奉贤,海湾,海泉路531号,暂无,0套在售二手房,https://sh.lianjia.com/xiaoqu/5020027570811200/,暂无信息 ,未知,暂无信息,暂无信息,暂无信息,1,1户
20191030,奉贤,海湾,海泉路539号,暂无,0套在售二手房,https://sh.lianjia.com/xiaoqu/5020027570804310/,暂无信息 ,未知,暂无信息,暂无信息,暂无信息,1,1户
20191030,奉贤,海湾,海泉路537号,暂无,0套在售二手房,https://sh.lianjia.com/xiaoqu/5020027570803926/,暂无信息 ,未知,暂无信息,暂无信息,暂无信息,1,1户
20191030,奉贤,海湾,海泉路541号,暂无,0套在售二手房,https://sh.lianjia.com/xiaoqu/5020027570812931/,暂无信息 ,未知,暂无信息,暂无信息,暂无信息,1,1户
20191030,奉贤,海湾,海泉路513号,暂无,0套在售二手房,https://sh.lianjia.com/xiaoqu/5020027576055776/,暂无信息 ,未知,暂无信息,暂无信息,暂无信息,1,1户
20191030,奉贤,海湾,海泉路545号,暂无,0套在售二手房,https://sh.lianjia.com/xiaoqu/5020027570805200/,暂无信息 ,未知,暂无信息,暂无信息,暂无信息,1,1户
20191030,奉贤,海湾,五四农场海城2区,暂无,0套在售二手房,https://sh.lianjia.com/xiaoqu/509977363956235/,1994年建成 ,板楼,暂无信息,暂无信息,五冶集团,20,120户
20191030,奉贤,海湾,海泉路547号,暂无,0套在售二手房,https://sh.lianjia.com/xiaoqu/5020027570805643/,暂无信息 ,未知,暂无信息,暂无信息,暂无信息,1,1户
20191030,奉贤,海湾,海泉路549号,暂无,0套在售二手房,https://sh.lianjia.com/xiaoqu/5020027570805905/,暂无信息 ,未知,暂无信息,暂无信息,暂无信息,1,1户
20191030,奉贤,海湾,海泉路553号,暂无,0套在售二手房,https://sh.lianjia.com/xiaoqu/5020027570814572/,暂无信息 ,未知,暂无信息,暂无信息,暂无信息,1,1户
20191030,奉贤,海湾,燎原北村,暂无,0套在售二手房,https://sh.lianjia.com/xiaoqu/5011000012307/,1985年建成 ,未知,暂无信息,暂无信息,暂无信息,4,18户
20191030,奉贤,海湾,洪卫新村,暂无,0套在售二手房,https://sh.lianjia.com/xiaoqu/5011000004148/,1984年建成 ,板楼,暂无信息,五四,暂无信息,11,88户
20191030,奉贤,海湾,金海湾花苑,10227元/m2,0套在售二手房,https://sh.lianjia.com/xiaoqu/509977363956121/,1999年建成 ,板楼,暂无信息,暂无信息,暂无信息,130,132户
20191030,奉贤,海湾,明城路1188号,暂无,0套在售二手房,https://sh.lianjia.com/xiaoqu/5012970475925875/,暂无信息 ,未知,暂无信息,暂无信息,暂无信息,1,1户
20191030,奉贤,海湾,燎原农场燎北村2号,暂无,0套在售二手房,https://sh.lianjia.com/xiaoqu/509821540057217/,2015年建成 ,未知,暂无信息,暂无信息,暂无信息,1,1户
20191030,奉贤,海湾,明城新村桂花园,暂无,0套在售二手房,https://sh.lianjia.com/xiaoqu/5020035135046758/,暂无信息 ,板楼,暂无信息,暂无信息,上海星火制浆造纸厂,17,425户
20191030,奉贤,海湾,海滨新一村(奉贤),暂无,0套在售二手房,https://sh.lianjia.com/xiaoqu/5020025150633094/,暂无信息 ,未知,暂无信息,暂无信息,暂无信息,4,5户
20191030,奉贤,海湾,t海路239弄,13091元/m2,0套在售二手房,https://sh.lianjia.com/xiaoqu/5016389501103677/,2012年建成 ,板楼,暂无信息,暂无信息,暂无信息,30,318户
20191030,奉贤,海湾,燎原二村,13245元/m2,0套在售二手房,https://sh.lianjia.com/xiaoqu/5011000019802/,1984年建成 ,板楼,暂无信息,暂无信息,暂无信息,9,245户
20191030,奉贤,海湾,五四农场兴隆新村,17143元/m2,0套在售二手房,https://sh.lianjia.com/xiaoqu/5011000018583/,1960年建成 ,板楼,暂无信息,五四房管所,第五公交公司,15,193户
20191030,奉贤,海湾,五四农场海城6区,21081元/m2,0套在售二手房,https://sh.lianjia.com/xiaoqu/5016389506370144/,1992年建成 ,板楼,暂无信息,暂无信息,五冶集团,27,145户
20191030,奉贤,海湾,五四农场海城4区,14745元/m2,0套在售二手房,https://sh.lianjia.com/xiaoqu/5016389501104058/,1989年建成 ,板楼,暂无信息,五四房管所, 陕西亿润经贸有限公司 ,41,260户
20191030,奉贤,海湾,海湾健康花苑,22120元/m2,0套在售二手房,https://sh.lianjia.com/xiaoqu/5011000013970/,1990年建成 ,板楼/塔板结合,1至3元/平米/月,上海新展置业有限,上海新展置业有限公司,91,133户
20191030,奉贤,海湾,星火农场海滨三村,22747元/m2,0套在售二手房,https://sh.lianjia.com/xiaoqu/5011000000018/,1988年建成 ,板楼,0.1元/平米/月,致中,河南中中置业有限公司,40,328户
20191030,奉贤,海湾,海城花苑,13800元/m2,0套在售二手房,https://sh.lianjia.com/xiaoqu/5011000003774/,1993年建成 ,板楼,暂无信息,自主,暂无信息,15,108户
20191030,奉贤,海湾,燎原农场,暂无,0套在售二手房,https://sh.lianjia.com/xiaoqu/509977363956252/,1977年建成 ,板楼,0.4元/平米/月,暂无信息,暂无信息,5,91户
20191030,奉贤,海湾,三景苑,暂无,0套在售二手房,https://sh.lianjia.com/xiaoqu/5011000004136/,2000年建成 ,板楼,2至2.5元/平米/月,上海孚瑞昶城物业管理有限,上海孚瑞昶城地产有限公司,24,24户
20191030,奉贤,海湾,奉炮公路257弄,暂无,0套在售二手房,https://sh.lianjia.com/xiaoqu/5015165436735239/,1983年建成 ,板楼,暂无信息,暂无信息,上上地产,8,62户
20191030,奉贤,海湾,海湾世纪佳苑,24730元/m2,0套在售二手房,https://sh.lianjia.com/xiaoqu/5011000016785/,2005年建成 ,板楼,2.6元/平米/月,上海欣茂物业管理有限,上海全信房地产开发有限公司,51,49户
20191030,奉贤,海湾,民乐路328弄23号,暂无,0套在售二手房,https://sh.lianjia.com/xiaoqu/5020032327136612/,暂无信息 ,未知,暂无信息,暂无信息,暂无信息,1,1户
20191030,奉贤,海湾,燎原农场燎北村,13795元/m2,0套在售二手房,https://sh.lianjia.com/xiaoqu/5013285168525274/,1984年建成 ,板楼,0.6元/平米/月,上海燎申物业管理有限,北业集团,9,22户
20191030,奉贤,海湾,阳光海岸(公寓),17441元/m2,0套在售二手房,https://sh.lianjia.com/xiaoqu/5011000014771/,2005年建成 ,板楼,2.82元/平米/月,上海海岸线置业有限,上海海岸线置业有限公司,14,120户
20191030,奉贤,海湾,五四农场海城3区,暂无,0套在售二手房,https://sh.lianjia.com/xiaoqu/5011102206527/,1994年建成 ,板楼,暂无信息,暂无信息,第五公交公司,19,95户
20191030,奉贤,海湾,佳兆业珊瑚湾(别墅),19871元/m2,0套在售二手房,https://sh.lianjia.com/xiaoqu/5011000012438/,2010年建成 ,板楼,2.1元/平米/月,佳兆业集团控股有限,上海新湾投资发展有限公司,156,156户
20191030,奉贤,海湾,五四农场海城5区,16743元/m2,0套在售二手房,https://sh.lianjia.com/xiaoqu/5011000018914/,1996年建成 ,板楼,暂无信息,五四,第五公交公司,26,146户
20191030,奉贤,海湾,世茂爱马尚郡,19348元/m2,0套在售二手房,https://sh.lianjia.com/xiaoqu/5011000013520/,2009年建成 ,板楼,2.45元/平米/月,上海世茂南京物业服务有限,上海碧橙房地产有限公司,248,410户
20191030,奉贤,海湾,燎北村,11974元/m2,0套在售二手房,https://sh.lianjia.com/xiaoqu/5011000000489/,1987年建成 ,板楼,暂无信息,暂无信息,上海燎申投资管理有限公司,26,634户
20191030,奉贤,海湾,兴隆二村,13604元/m2,0套在售二手房,https://sh.lianjia.com/xiaoqu/509977363956026/,1996年建成 ,板楼,暂无信息,兴辉,兴益,2,70户
20191030,奉贤,海湾,中港新村,13406元/m2,0套在售二手房,https://sh.lianjia.com/xiaoqu/5011000001270/,1983年建成 ,板楼,0.4元/平米/月,无物业管理服务, 陕西亿润经贸有限公司 ,33,981户
20191030,奉贤,海湾,中港三村,14761元/m2,0套在售二手房,https://sh.lianjia.com/xiaoqu/5011000010949/,1988年建成 ,板楼,4.5元/平米/月,清城,上海房产开发公司,58,893户
20191030,奉贤,海湾,奉炮公路432弄,20653元/m2,0套在售二手房,https://sh.lianjia.com/xiaoqu/5011000019642/,1980年建成 ,板楼,暂无信息,强丰,上上地产,23,258户
20191030,奉贤,海湾,海滨新二村(奉贤),17459元/m2,0套在售二手房,https://sh.lianjia.com/xiaoqu/5015848898309547/,暂无信息 ,板楼,0.6元/平米/月,暂无信息,暂无信息,62,884户
20191030,奉贤,海湾,招商海廷(四期),19813元/m2,0套在售二手房,https://sh.lianjia.com/xiaoqu/5011102207902/,2011年建成 ,板楼,5.8元/平米/月,暂无信息,暂无信息,14,14户
20191030,奉贤,海湾,中港一村,15038元/m2,0套在售二手房,https://sh.lianjia.com/xiaoqu/5011000018581/,1978年建成 ,板楼,暂无信息,中港合作,河南中中置业有限公司,14,400户
20191030,奉贤,海湾,五四农场洪卫新村,13756元/m2,0套在售二手房,https://sh.lianjia.com/xiaoqu/5011000000333/,1983年建成 ,板楼,暂无信息,暂无信息,暂无信息,19,572户
20191030,奉贤,海湾,英伦都市,23278元/m2,0套在售二手房,https://sh.lianjia.com/xiaoqu/5011102206463/,暂无信息 ,板楼,1.78元/平米/月,上海丽安物业管理有限,上海品磊置业有限公司 ,8,112户
20191030,奉贤,海湾,嘉业海悦苑,15188元/m2,0套在售二手房,https://sh.lianjia.com/xiaoqu/5011102206334/,2015年建成 ,板楼,1.6至1.93元/平米/月,上海纪联物业管理有限,上海悦昌置业有限公司,58,490户
20191030,奉贤,海湾,明城桂花园,16380元/m2,0套在售二手房,https://sh.lianjia.com/xiaoqu/5011000009018/,1993年建成 ,板楼,0.4元/平米/月,暂无信息,暂无信息,44,824户
20191030,奉贤,海湾,世茂海滨馨苑,19445元/m2,0套在售二手房,https://sh.lianjia.com/xiaoqu/5011000000616/,2011年建成 ,板楼,2.25元/平米/月,上海世茂第一太平物业管理有限,上海碧橙房地产有限公司,68,1485户
